Recording timestamp [ms]	Sensor	Project name	Participant name	Recording name	Recording duration [ms]	Timeline name	Recording Fixation filter name	Recording software version	Recording resolution height [px]	Recording resolution width [px]	Recording monitor latency [ms]	Average validation accuracy [mm]	Average validation precision SD [mm]	Average validation precision RMS [mm]	Average validation accuracy [°]	Average validation precision SD [°]	Average validation precision RMS [°]	Average validation accuracy [px]	Average validation precision SD [px]	Average validation precision RMS [px]	Event	Event value	Gaze point X [DACS px]	Gaze point Y [DACS px]	Gaze point left X [DACS px]	Gaze point left Y [DACS px]	Gaze point right X [DACS px]	Gaze point right Y [DACS px]	Gaze direction left X [DACS norm]	Gaze direction left Y [DACS norm]	Gaze direction left Z [DACS norm]	Gaze direction right X [DACS norm]	Gaze direction right Y [DACS norm]	Gaze direction right Z [DACS norm]	Pupil diameter left [mm]	Pupil diameter right [mm]	Validity left	Validity right	Eye position left X [DACS mm]	Eye position left Y [DACS mm]	Eye position left Z [DACS mm]	Eye position right X [DACS mm]	Eye position right Y [DACS mm]	Eye position right Z [DACS mm]	Gaze point left X [DACS mm]	Gaze point left Y [DACS mm]	Gaze point right X [DACS mm]	Gaze point right Y [DACS mm]	Gaze point X [MCS norm]	Gaze point Y [MCS norm]	Gaze point left X [MCS norm]	Gaze point left Y [MCS norm]	Gaze point right X [MCS norm]	Gaze point right Y [MCS norm]	Presented Stimulus name	Presented Media name	Presented Media width [px]	Presented Media height [px]	Presented Media position X [DACS px]	Presented Media position Y [DACS px]	Original Media width [px]	Original Media height [px]	Eye movement type	Gaze event duration [ms]	Eye movement type index	Fixation point X [DACS px]	Fixation point Y [DACS px]	Fixation point X [MCS norm]	Fixation point Y [MCS norm]	AOI hit [Question 1 – Treemap - answers]	AOI hit [Question 1 – Treemap - computer]	AOI hit [Question 1 – Treemap - question]	AOI hit [Question 1 – Treemap - search_portal]	AOI hit [Question 1 – Treemap - socialnetwork]	AOI hit [Question 1 – Treemap - software]	Client area position X [px]	Client area position Y [px]	Viewport position X [px]	Viewport position Y [px]	Viewport width [px]	Viewport height [px]	Full page width [px]	Full page height [px]	Mouse position X [DACS px]	Mouse position Y [DACS px]
136952	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			916.0	577.0	922.0	594.0	911.0	560.0	0.03236	0.08622	-0.99575	-0.08847	0.06659	-0.99385	3.79	3.99	Valid	Valid	235.5	115.4	552.7	299.6	116.9	552.5	253.5	163.3	250.5	153.9	0.4772	0.534	0.4801	0.5498	0.4744	0.5182	MiniVlat Online	MiniVlat Online Recording32.mp4	1920.0	1080.0	0.0	0.0	1440.0	810.0	Fixation	317.0	221.0	918.0	590.0	0.4782	0.5463	0	0	0	0	0	0										
136960	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			917.0	576.0	921.0	592.0	913.0	561.0	0.03221	0.08531	-0.99583	-0.08742	0.06702	-0.99391	3.78	3.98	Valid	Valid	235.5	115.4	552.7	299.6	116.9	552.4	253.4	162.8	251.1	154.2	0.4777	0.5336	0.4799	0.5481	0.4755	0.519	MiniVlat Online	MiniVlat Online Recording32.mp4	1920.0	1080.0	0.0	0.0	1440.0	810.0	Fixation	317.0	221.0	918.0	590.0	0.4782	0.5463	0	0	0	0	0	0										
136968	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			916.0	576.0	921.0	592.0	911.0	560.0	0.03191	0.08544	-0.99583	-0.08828	0.0666	-0.99387	3.78	3.98	Valid	Valid	235.5	115.5	552.6	299.6	116.9	552.4	253.2	162.9	250.6	153.9	0.4771	0.5333	0.4796	0.5484	0.4746	0.5183	MiniVlat Online	MiniVlat Online Recording32.mp4	1920.0	1080.0	0.0	0.0	1440.0	810.0	Fixation	317.0	221.0	918.0	590.0	0.4782	0.5463	0	0	0	0	0	0										
136977	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			921.0	580.0	925.0	595.0	917.0	565.0	0.03393	0.087	-0.99563	-0.08523	0.06903	-0.99397	3.78	3.98	Valid	Valid	235.5	115.5	552.6	299.6	116.9	552.4	254.4	163.7	252.3	155.3	0.4798	0.5371	0.4817	0.5513	0.4778	0.5228	MiniVlat Online	MiniVlat Online Recording32.mp4	1920.0	1080.0	0.0	0.0	1440.0	810.0	Fixation	317.0	221.0	918.0	590.0	0.4782	0.5463	0	0	0	0	0	0										
136985	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			921.0	579.0	926.0	594.0	917.0	563.0	0.03442	0.08623	-0.99568	-0.08538	0.06835	-0.994	3.77	3.98	Valid	Valid	235.5	115.4	552.7	299.6	116.9	552.4	254.6	163.3	252.2	154.9	0.4799	0.5357	0.4822	0.5498	0.4776	0.5216	MiniVlat Online	MiniVlat Online Recording32.mp4	1920.0	1080.0	0.0	0.0	1440.0	810.0	Fixation	317.0	221.0	918.0	590.0	0.4782	0.5463	0	0	0	0	0	0										
136993	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			920.0	580.0	923.0	597.0	917.0	563.0	0.03314	0.08793	-0.99558	-0.08528	0.06841	-0.99401	3.78	3.98	Valid	Valid	235.5	115.5	552.7	299.6	116.9	552.5	253.9	164.3	252.2	155.0	0.4793	0.5374	0.4809	0.5531	0.4777	0.5217	MiniVlat Online	MiniVlat Online Recording32.mp4	1920.0	1080.0	0.0	0.0	1440.0	810.0	Fixation	317.0	221.0	918.0	590.0	0.4782	0.5463	0	0	0	0	0	0										
137002	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			920.0	597.0	926.0	613.0	915.0	581.0	0.03429	0.09548	-0.99484	-0.08633	0.07671	-0.99331	3.77	3.98	Valid	Valid	235.5	115.5	552.6	299.6	117.0	552.4	254.6	168.5	251.6	159.7	0.4793	0.5525	0.4821	0.5675	0.4765	0.5375	MiniVlat Online	MiniVlat Online Recording32.mp4	1920.0	1080.0	0.0	0.0	1440.0	810.0	Fixation	317.0	221.0	918.0	590.0	0.4782	0.5463	0	0	0	0	0	0										
137010	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			918.0	597.0	922.0	612.0	913.0	581.0	0.03246	0.09508	-0.99494	-0.08706	0.0771	-0.99321	3.77	3.98	Valid	Valid	235.5	115.5	552.7	299.6	117.0	552.4	253.6	168.3	251.2	159.9	0.478	0.5525	0.4802	0.5667	0.4757	0.5383	MiniVlat Online	MiniVlat Online Recording32.mp4	1920.0	1080.0	0.0	0.0	1440.0	810.0	Fixation	317.0	221.0	918.0	590.0	0.4782	0.5463	0	0	0	0	0	0										
137018	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			920.0	597.0	925.0	613.0	916.0	581.0	0.03403	0.09584	-0.99482	-0.08601	0.07703	-0.99331	3.78	3.98	Valid	Valid	235.5	115.4	552.8	299.6	117.0	552.4	254.4	168.7	251.8	159.8	0.4793	0.5531	0.4818	0.568	0.4768	0.5382	MiniVlat Online	MiniVlat Online Recording32.mp4	1920.0	1080.0	0.0	0.0	1440.0	810.0	Fixation	317.0	221.0	918.0	590.0	0.4782	0.5463	0	0	0	0	0	0										
137027	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			921.0	598.0	925.0	613.0	916.0	584.0	0.03408	0.09543	-0.99485	-0.08581	0.07816	-0.99324	3.78	3.98	Valid	Valid	235.5	115.5	552.8	299.6	117.0	552.4	254.4	168.5	251.9	160.5	0.4794	0.5538	0.4819	0.5673	0.477	0.5403	MiniVlat Online	MiniVlat Online Recording32.mp4	1920.0	1080.0	0.0	0.0	1440.0	810.0	Fixation	317.0	221.0	918.0	590.0	0.4782	0.5463	0	0	0	0	0	0										
137035	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			921.0	597.0	925.0	610.0	917.0	583.0	0.03399	0.09421	-0.99497	-0.08527	0.07794	-0.99331	3.77	3.98	Valid	Valid	235.5	115.5	552.8	299.6	117.0	552.4	254.4	167.8	252.2	160.4	0.4797	0.5525	0.4817	0.565	0.4776	0.5399	MiniVlat Online	MiniVlat Online Recording32.mp4	1920.0	1080.0	0.0	0.0	1440.0	810.0	Fixation	317.0	221.0	918.0	590.0	0.4782	0.5463	0	0	0	0	0	0										
137043	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			920.0	597.0	924.0	611.0	916.0	583.0	0.03347	0.09451	-0.99496	-0.08551	0.07784	-0.99329	3.78	3.98	Valid	Valid	235.5	115.5	552.8	299.6	117.0	552.4	254.1	168.0	252.0	160.3	0.4793	0.5527	0.4812	0.5656	0.4773	0.5397	MiniVlat Online	MiniVlat Online Recording32.mp4	1920.0	1080.0	0.0	0.0	1440.0	810.0	Fixation	317.0	221.0	918.0	590.0	0.4782	0.5463	0	0	0	0	0	0										
137052	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			920.0	598.0	923.0	611.0	917.0	586.0	0.03314	0.0945	-0.99497	-0.08516	0.07922	-0.99321	3.78	3.98	Valid	Valid	235.5	115.5	552.8	299.6	117.0	552.4	253.9	168.0	252.2	161.1	0.4792	0.5539	0.4808	0.5656	0.4777	0.5423	MiniVlat Online	MiniVlat Online Recording32.mp4	1920.0	1080.0	0.0	0.0	1440.0	810.0	Fixation	317.0	221.0	918.0	590.0	0.4782	0.5463	0	0	0	0	0	0										
137060	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			921.0	596.0	925.0	610.0	917.0	582.0	0.03407	0.09398	-0.99499	-0.08509	0.07728	-0.99337	3.78	3.98	Valid	Valid	235.5	115.5	552.8	299.6	117.0	552.4	254.4	167.7	252.2	160.0	0.4798	0.5516	0.4818	0.5646	0.4777	0.5386	MiniVlat Online	MiniVlat Online Recording32.mp4	1920.0	1080.0	0.0	0.0	1440.0	810.0	Fixation	317.0	221.0	918.0	590.0	0.4782	0.5463	0	0	0	0	0	0										
137068	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			921.0	598.0	922.0	612.0	920.0	583.0	0.03281	0.09492	-0.99494	-0.08366	0.07816	-0.99342	3.78	3.99	Valid	Valid	235.5	115.5	552.8	299.6	117.0	552.5	253.7	168.2	253.0	160.4	0.4799	0.5533	0.4805	0.5663	0.4792	0.5402	MiniVlat Online	MiniVlat Online Recording32.mp4	1920.0	1080.0	0.0	0.0	1440.0	810.0	Fixation	317.0	221.0	918.0	590.0	0.4782	0.5463	0	0	0	0	0	0										
137077	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			920.0	597.0	923.0	611.0	918.0	584.0	0.03315	0.09437	-0.99499	-0.08483	0.07841	-0.9933	3.78	3.99	Valid	Valid	235.5	115.5	552.7	299.6	117.0	552.5	253.9	167.9	252.4	160.6	0.4794	0.553	0.4808	0.5654	0.478	0.5407	MiniVlat Online	MiniVlat Online Recording32.mp4	1920.0	1080.0	0.0	0.0	1440.0	810.0	Fixation	317.0	221.0	918.0	590.0	0.4782	0.5463	0	0	0	0	0	0										
137085	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			920.0	597.0	921.0	610.0	919.0	583.0	0.03195	0.0941	-0.99505	-0.08426	0.07809	-0.99338	3.79	3.99	Valid	Valid	235.5	115.5	552.8	299.6	117.0	552.5	253.2	167.7	252.7	160.4	0.4791	0.5525	0.4796	0.5648	0.4786	0.5401	MiniVlat Online	MiniVlat Online Recording32.mp4	1920.0	1080.0	0.0	0.0	1440.0	810.0	Fixation	317.0	221.0	918.0	590.0	0.4782	0.5463	0	0	0	0	0	0										
137093	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			918.0	596.0	921.0	611.0	916.0	581.0	0.03204	0.09453	-0.99501	-0.08568	0.07703	-0.99334	3.79	3.98	Valid	Valid	235.5	115.5	552.7	299.6	117.0	552.5	253.3	168.0	251.9	159.8	0.4784	0.5519	0.4797	0.5657	0.4771	0.5381	MiniVlat Online	MiniVlat Online Recording32.mp4	1920.0	1080.0	0.0	0.0	1440.0	810.0	Fixation	317.0	221.0	918.0	590.0	0.4782	0.5463	0	0	0	0	0	0										
137102	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			919.0	598.0	921.0	610.0	917.0	586.0	0.03231	0.09396	-0.99505	-0.0851	0.07953	-0.99319	3.79	3.99	Valid	Valid	235.5	115.5	552.7	299.6	117.0	552.5	253.4	167.7	252.2	161.2	0.4788	0.5538	0.4799	0.5646	0.4777	0.5429	MiniVlat Online	MiniVlat Online Recording32.mp4	1920.0	1080.0	0.0	0.0	1440.0	810.0	Fixation	317.0	221.0	918.0	590.0	0.4782	0.5463	0	0	0	0	0	0										
137110	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			916.0	597.0	917.0	609.0	916.0	585.0	0.02987	0.09363	-0.99516	-0.08572	0.07881	-0.9932	3.79	3.99	Valid	Valid	235.5	115.5	552.7	299.6	117.0	552.4	252.0	167.5	251.9	160.9	0.4772	0.5528	0.4774	0.564	0.4771	0.5416	MiniVlat Online	MiniVlat Online Recording32.mp4	1920.0	1080.0	0.0	0.0	1440.0	810.0	Fixation	317.0	221.0	918.0	590.0	0.4782	0.5463	0	0	0	0	0	0										
137118	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			919.0	599.0	921.0	613.0	916.0	584.0	0.03212	0.09535	-0.99493	-0.08557	0.07854	-0.99323	3.79	3.99	Valid	Valid	235.5	115.5	552.7	299.6	117.1	552.4	253.3	168.5	252.0	160.7	0.4785	0.5542	0.4797	0.5673	0.4772	0.5412	MiniVlat Online	MiniVlat Online Recording32.mp4	1920.0	1080.0	0.0	0.0	1440.0	810.0	Fixation	317.0	221.0	918.0	590.0	0.4782	0.5463	0	0	0	0	0	0										
137127	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			919.0	598.0	920.0	610.0	918.0	585.0	0.03149	0.09416	-0.99506	-0.08475	0.0787	-0.99329	3.79	4.0	Valid	Valid	235.5	115.5	552.7	299.6	117.1	552.3	253.0	167.8	252.4	160.8	0.4786	0.5533	0.4791	0.5651	0.4781	0.5415	MiniVlat Online	MiniVlat Online Recording32.mp4	1920.0	1080.0	0.0	0.0	1440.0	810.0	Fixation	317.0	221.0	918.0	590.0	0.4782	0.5463	0	0	0	0	0	0										
137135	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			917.0	598.0	919.0	611.0	915.0	585.0	0.03088	0.09453	-0.99504	-0.08638	0.07889	-0.99313	3.8	4.0	Valid	Valid	235.5	115.6	552.7	299.6	117.1	552.4	252.6	168.1	251.5	160.9	0.4774	0.5539	0.4784	0.5658	0.4764	0.5419	MiniVlat Online	MiniVlat Online Recording32.mp4	1920.0	1080.0	0.0	0.0	1440.0	810.0	Fixation	317.0	221.0	918.0	590.0	0.4782	0.5463	0	0	0	0	0	0										
137143	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			916.0	598.0	917.0	610.0	916.0	585.0	0.03009	0.09411	-0.99511	-0.08582	0.07898	-0.99318	3.79	4.0	Valid	Valid	235.5	115.5	552.7	299.6	117.1	552.4	252.2	167.8	251.8	161.0	0.4773	0.5535	0.4776	0.565	0.477	0.542	MiniVlat Online	MiniVlat Online Recording32.mp4	1920.0	1080.0	0.0	0.0	1440.0	810.0	Fixation	317.0	221.0	918.0	590.0	0.4782	0.5463	0	0	0	0	0	0										
137152	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			916.0	598.0	918.0	613.0	915.0	583.0	0.03052	0.09559	-0.99495	-0.08633	0.07793	-0.99321	3.8	4.0	Valid	Valid	235.5	115.5	552.7	299.6	117.1	552.4	252.4	168.6	251.6	160.4	0.4773	0.5539	0.4781	0.5678	0.4765	0.5401	MiniVlat Online	MiniVlat Online Recording32.mp4	1920.0	1080.0	0.0	0.0	1440.0	810.0	Fixation	317.0	221.0	918.0	590.0	0.4782	0.5463	0	0	0	0	0	0										
137160	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			918.0	598.0	918.0	609.0	918.0	587.0	0.03053	0.09368	-0.99513	-0.08486	0.07967	-0.9932	3.8	4.01	Valid	Valid	235.5	115.5	552.7	299.6	117.1	552.4	252.4	167.6	252.4	161.4	0.478	0.5538	0.4781	0.5642	0.478	0.5434	MiniVlat Online	MiniVlat Online Recording32.mp4	1920.0	1080.0	0.0	0.0	1440.0	810.0	Fixation	317.0	221.0	918.0	590.0	0.4782	0.5463	0	0	0	0	0	0										
137168	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			918.0	598.0	919.0	609.0	917.0	586.0	0.03101	0.09367	-0.99512	-0.08533	0.0791	-0.99321	3.81	4.01	Valid	Valid	235.5	115.6	552.6	299.6	117.1	552.4	252.7	167.6	252.1	161.0	0.478	0.5533	0.4786	0.5642	0.4775	0.5423	MiniVlat Online	MiniVlat Online Recording32.mp4	1920.0	1080.0	0.0	0.0	1440.0	810.0	Fixation	317.0	221.0	918.0	590.0	0.4782	0.5463	0	0	0	0	0	0										
137177	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			917.0	597.0	917.0	609.0	917.0	586.0	0.03014	0.09333	-0.99518	-0.08532	0.07918	-0.9932	3.8	4.02	Valid	Valid	235.5	115.5	552.7	299.6	117.1	552.4	252.2	167.4	252.1	161.1	0.4776	0.553	0.4777	0.5635	0.4775	0.5424	MiniVlat Online	MiniVlat Online Recording32.mp4	1920.0	1080.0	0.0	0.0	1440.0	810.0	Fixation	317.0	221.0	918.0	590.0	0.4782	0.5463	0	0	0	0	0	0										
137185	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			916.0	595.0	916.0	607.0	915.0	583.0	0.02974	0.09267	-0.99525	-0.08602	0.07789	-0.99324	3.81	4.02	Valid	Valid	235.5	115.5	552.7	299.6	117.1	552.4	252.0	167.0	251.7	160.4	0.477	0.5511	0.4772	0.5623	0.4768	0.54	MiniVlat Online	MiniVlat Online Recording32.mp4	1920.0	1080.0	0.0	0.0	1440.0	810.0	Fixation	317.0	221.0	918.0	590.0	0.4782	0.5463	0	0	0	0	0	0										
137193	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			916.0	596.0	916.0	608.0	916.0	585.0	0.02957	0.09316	-0.99521	-0.08597	0.07867	-0.99319	3.81	4.03	Valid	Valid	235.5	115.5	552.7	299.6	117.0	552.4	251.9	167.3	251.8	160.8	0.4769	0.5523	0.4771	0.5632	0.4768	0.5414	MiniVlat Online	MiniVlat Online Recording32.mp4	1920.0	1080.0	0.0	0.0	1440.0	810.0	Fixation	317.0	221.0	918.0	590.0	0.4782	0.5463	0	0	0	0	0	0										
137202	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			926.0	599.0	929.0	612.0	924.0	586.0	0.03585	0.09499	-0.99483	-0.08178	0.07954	-0.99347	3.81	4.03	Valid	Valid	235.5	115.5	552.7	299.6	117.0	552.5	255.4	168.3	254.1	161.2	0.4825	0.5548	0.4837	0.5667	0.4813	0.5429	MiniVlat Online	MiniVlat Online Recording32.mp4	1920.0	1080.0	0.0	0.0	1440.0	810.0	Saccade	8.0	285.0					0	0	0	0	0	0										
137210	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			945.0	612.0	948.0	626.0	943.0	597.0	0.04509	0.10183	-0.99378	-0.0727	0.08508	-0.99372	3.82	4.03	Valid	Valid	235.5	115.6	552.7	299.6	117.0	552.6	260.6	172.2	259.2	164.3	0.4923	0.5665	0.4936	0.5797	0.4909	0.5532	MiniVlat Online	MiniVlat Online Recording32.mp4	1920.0	1080.0	0.0	0.0	1440.0	810.0	Fixation	100.0	222.0	938.0	611.0	0.4885	0.5655	0	0	0	0	0	0										
137218	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			938.0	613.0	941.0	625.0	934.0	600.0	0.04185	0.1015	-0.99395	-0.07674	0.08619	-0.99332	3.82	4.03	Valid	Valid	235.5	115.5	552.7	299.6	117.0	552.5	258.8	172.0	257.0	165.0	0.4884	0.5672	0.4902	0.5791	0.4867	0.5554	MiniVlat Online	MiniVlat Online Recording32.mp4	1920.0	1080.0	0.0	0.0	1440.0	810.0	Fixation	100.0	222.0	938.0	611.0	0.4885	0.5655	0	0	0	0	0	0										
137227	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			938.0	610.0	943.0	624.0	933.0	596.0	0.0429	0.10072	-0.99399	-0.07731	0.08436	-0.99343	3.83	4.03	Valid	Valid	235.5	115.6	552.7	299.6	117.0	552.5	259.4	171.6	256.6	163.9	0.4886	0.5648	0.4912	0.5777	0.4861	0.552	MiniVlat Online	MiniVlat Online Recording32.mp4	1920.0	1080.0	0.0	0.0	1440.0	810.0	Fixation	100.0	222.0	938.0	611.0	0.4885	0.5655	0	0	0	0	0	0										
137235	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			939.0	610.0	944.0	625.0	935.0	595.0	0.04314	0.1013	-0.99392	-0.07655	0.08401	-0.99352	3.82	4.04	Valid	Valid	235.5	115.6	552.7	299.6	117.0	552.5	259.5	171.9	257.1	163.8	0.4892	0.5651	0.4915	0.5788	0.4869	0.5514	MiniVlat Online	MiniVlat Online Recording32.mp4	1920.0	1080.0	0.0	0.0	1440.0	810.0	Fixation	100.0	222.0	938.0	611.0	0.4885	0.5655	0	0	0	0	0	0										
137243	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			939.0	612.0	941.0	625.0	936.0	599.0	0.04203	0.10106	-0.99399	-0.07587	0.08582	-0.99342	3.82	4.05	Valid	Valid	235.5	115.6	552.7	299.6	117.0	552.5	258.9	171.8	257.4	164.8	0.4889	0.5666	0.4903	0.5784	0.4876	0.5548	MiniVlat Online	MiniVlat Online Recording32.mp4	1920.0	1080.0	0.0	0.0	1440.0	810.0	Fixation	100.0	222.0	938.0	611.0	0.4885	0.5655	0	0	0	0	0	0										
137252	Eye Tracker	MiniVLAT	ParticipantD2	Recording32	277703	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	4.5	1.2	0.7	0.45	0.13	0.06	17	5	2			936.0	610.0	942.0	627.0	930.0	594.0	0.0421	0.10216	-0.99388	-0.07868	0.08316	-0.99343	3.83	4.04	Valid	Valid	235.5	115.6	552.7	299.6	117.0	552.5	258.9	172.4	255.9	163.3	0.4875	0.5652	0.4904	0.5805	0.4846	0.5498	MiniVlat Online	MiniVlat Online Recording32.mp4	1920.0	1080.0	0.0	0.0	1440.0	810.0	Fixation	100.0	222.0	938.0	611.0	0.4885	0.5655	0	0	0	0	0	0										
